farcify|mat|make farcical; to turn into farce.
fard|mat|paint#Verb|paint
fard|ana|make-up
fard|ana|blusher
fard|mpam|odd
fardel|ana|fourth part: a quarter of anything.
fare|ana|going; journey; travel; voyage; course; passage.
fare|ana|totally
fare|ana|danger
fare|ana|by the action
fare|mat|do
fare|ana|house
fare|mat|do or make
fare|ana|mouse
farewell|ana|wish of happiness or safety at parting
fark|ana|difference
farl|ana|quarter of a thin oatmeal or flour cake.
farm|ana|place where agricultural and similar activities take place
farm|mpam|still
farm out|mat|subcontract  to another; to outsource.
farm the strike|mat|deliberately either score runs or decline to score runs so as to allow the best batsman to face the majority of the balls as the striker.
farnesylate|mat|attach a farnesyl group to a protein.
farrier|ana|person who maintains the health and balance of horses' feet through the trimming of the hoof and fitting of horseshoes.
farrow|ana|litter of piglets.
farse|ana|vernacular paraphrase inserted into Latin liturgy.
farsee|mat|see at or from a distance.
farspeak|mat|engage in long-distance communication by magic or telepathy.
fart|mat|emit digestive gases from the anus; to flatulate.
fart|mpam|stuffed
fart|ana|speed
fart|ana|wax
fart|ana|speed
fart|ana|luck
fart|ana|speed
fart about|mat|waste time
fart around|mat|waste time
fasciate|mat|bind.
fascinate|mat|evoke an intense interest or attraction in someone
fascistize|mat|make fascist.
fash|mat|worry; to bother
fash|mat|bother
fash one's thumb|mat|bother oneself; to worry about something.
fashion|ana|current  trend
fashion|mpam|fashionable
fashion|mpam|fashionable
fast|mpam|firm
fast|tamb|almost; nearly
fast|mpam|caught
fast backward|mat|cause playout of  to move very fast backwards in time
fast forward|mat|cause an audio or video tape
fast rope|mat|slide down a rope as a means of descending to the ground
fast track|ana|racetrack with optimum conditions for high speeds
fast-talk|mat|use clever talk in order to persuade someone to do something rash.
fasten|mat|attach or connect in a secure manner.
fasten|mat|fast
fasten up|mat|fasten or attach
fastpack|mat|run while carrying a backpack on a multi-day trail.
fat|mpam|Carrying more fat than usual on one's body; plump; not lean or thin.
fat|ana|luck
fat|ana|fate
fat|mpam|clear
fat|ana|dandy
fat|mpam|conceited
fat|ana|vat
fat|ana|four
fat|ana|fact
fat|ana|saucer; a small dish
fat|ana|four
fat-finger|mat|make errors in typing on a keyboard or keypad by accidentally striking more than one key simultaneously with one finger.
fat-shame|mat|deride or criticise someone's obesity.
fate|ana|The presumed cause
fate|ana|feat
father|ana|male who begets a child.
fathom|ana|grasp.
fatigate|mat|weary; to tire; to fatigue.
fatigue|ana|weariness caused by exertion; exhaustion.
fatigue|ana|fatigue
fatten|mat|cause  to be fat or fatter.
fatten up|mat|cause to weight gaining.
fatwa|ana|legal opinion
fatwa|ana|gloss|legal opinion issued by a mufti
fatwa|ana|gloss|legal opinion issued by a mufti
fatwa|ana|gloss|legal opinion issued by a mufti
fatwa|ana|gloss|legal opinion issued by a mufti
fatwa|ana|gloss|legal opinion issued by a mufti
fauch|mat|plough; to harrow; to prepare fallow ground for planting.
fault|ana|defect; something that detracts from perfection.
fault|mat|)
faulter|ana|One who commits a fault.
faultfind|mat|find fault
faunch|ana|desire; a yearning.
fav|ana|beans
fave|mpam|favorite .
fave|ana|broad bean
favor|ana|kind or helpful deed; an instance of voluntarily assisting .
favor|ana|favour
favor|ana|favour
favor|ana|good will
favor|ana|our father
favor|ana|favor|favour gloss|instance of voluntarily assisting someone
favor|ana|favor
favor|ana|favour
favorize|mat|favor especially or unduly.
favourite|mpam|prefer .
fawn|ana|young deer.
fawn over|mat|praise excessively in order to get a favor.
fax|ana|The hair of the head.
fax|ana|fax gloss|document
fax|ana|fax
fax|ana|fax
fax|ana|mane
fax|ana|torch
fax|ana|fax
fax|ana|fax
fax|ana|fax gloss|document transmitted by telephone
fax|ana|fax
fax|ana|fax  g|c
fax|ana|sky
fay|mat|fit.
faze|mat|frighten or cause
feague|mat|increase the liveliness of a horse by inserting an irritant
feak|mat|.
feal|mpam|cosy.
feal|ana|place which abounds in hay
fear|ana|strong
fear|ana|man
fear|ana|fear
fearmonger|ana|Someone who spreads fear
fease|mat|execute
feast|ana|very large meal
feast one's eyes|mat|look at with great satisfaction.
feat|ana|relatively rare or difficult accomplishment.
feather|ana|branching
feather one's nest|mat|achieve benefits
feather-dust|mat|clean with a feather duster.
featherbed|ana|mattress stuffed with feathers
featherstitch|ana|kind of embroidery stitch made of open
feature|ana|One's structure or make-up: form
februate|mat|purify; to rejuvenate; to renew.
feceate|mat|discharge feces from the digestive tract.
feck|ana|effect
fecundate|mat|make fertile.
fecundify|mat|make fruitful; to fecundate.
feddle|ana|.
federalize|mat|unite into a federation.
federate|mpam|federated
FedEx|mat|w:Federal Express company.
fee|ana|right to the use of a superior's land
fee|mat|fairy
fee|mat|fairy
fee|mat|weave
feeble|mpam|deficient
feed|mat|give  food to eat.
feed|ana|twenty
feed|ana|gloss|encapsulated online content that one can subscribe to
feed|ana|gloss|encapsulated online content that one can subscribe to
feed into|mat|be a tributary of another river or waterway
feed off|mat|consume as part of a diet.
feed one's face|mat|eat.
feed the dragon|mat|outsource  to the People's Republic of China.
feed the flames|mat|provoke further a debate or controversy
feed the meter|mat|put coins into a parking meter or gas meter.
feed the troll|mat|respond to an individual who posts deliberately inflammatory or disruptive statements
feed up|mat|feed  until they are at a healthy weight.
feedback|ana|Critical assessment of a process or activity or of their results.
feedback|ana|feedback
feedback|ana|feedback gloss|generic
feedback|ana|feedback gloss|assessment on information produced
feedforward|ana|An anticipatory response to expected changes in the environment of a system
feel|mat|''To use the sense of touch.''
feel|ana|mallard
feel around|mat|grope; to explore an area with one's hands
feel down|mat|feel depressed or unhappy.
feel for|mat|experience sympathy for; to sympathise with.
feel free|mat|feel able without giving offense.
feel in one's bones|mat|sense a fact or to have a strong conviction as a result of one's own practical experience
feel like|mat|have a desire for something
feel no pain|mat|be intoxicated.
feel one's legs|mat|Of an infant: to begin to support oneself on the legs
feel one's oats|mat|feel energetic or frisky; to behave in a vigorous or bold manner.
feel oneself|mat|feel comfortable or normal; to be in one's usual mood or state of health.
feel out|mat|try to ascertain a person's point of view
feel someone's collar|mat|arrest someone.
feel someone's pain|mat|sympathize with somebody.
feel sorry for|mat|pity
feel ten feet tall|mat|feel proud of oneself.
feel the burn|mat|feel the burning sensation arising in a muscle being intensely exercised; often used as an exhortation to extend oneself in physical exercise.
feel the heat|mat|encounter an uncomfortable situation.
feel the pinch|mat|suffer a hardship
feel up|mat|grope someone
feel up to|mat|be confident in being able to do something.
feele|mat|feel
feen|mat|want something obsessively; to have a strong desire for.
feeze|ana|fretful excitement
feign|mat|make a false show or pretence of; to counterfeit or simulate.
feint|mat|make a feint
felch|mat|suck semen out of a sexual partner's vagina or anus.
felicitate|mat|congratulate.
fell|mat|make something fall; especially to chop down a tree.
fell|tamb|deep
fell|ana|isolated hill
fellate|mat|perform oral sex on  using the mouth.
fellmonger|ana|Someone who sells or works with animal hides and skins.
fellow|ana|colleague or partner.
fellowfeel|mat|empathize or sympathize with.
fellowship|ana|company of people that share the same interest or aim.
felonize|mat|classify a crime as a felony.
felt|ana|cloth or stuff made of matted fibres of wool
felt|ana|field
felt-tip|ana|felt-tip pen.
felter|mat|clot or mat together like felt.
femalize|mat|make
feminize|mat|make  feminine.
femsplain|mat|explain feminist concepts or a feminine perspective
fence|ana|thin artificial barrier that separates two pieces of land or a house perimeter.
fence in|mat|enclose with a fence.
fence off|mat|enclose an area within a fence.
fence the tables|mat|make a solemn address to those who present themselves to commune at the Lord's Supper
fenced in|mpam|enclosed.
fend|mat|take care of oneself; to take responsibility for one's own well-being.
fend|mat|break wind
fend|mat|protect
fend and prove|mat|engage in argument.
fend away|mat|turn something away; to ward off.
fend for oneself|mat|take care of oneself without help.
fend off|mat|defend against; to repel with force or effort
fender|ana|panel of a car which encloses the wheel area
fender|mat|split
fender|mat|split
fenerate|mat|put money to usury; to lend on interest.
fenestrate|mpam|fenestrated
feng shui|ana|An ancient Chinese system of designing buildings and space arrangement according to special rules about the flow of energy
feng shui|ana|feng shui
Fennicize|mat|make Finnish.
feoff|ana|fief.
feralize|mat|make feral.
Ferberize|mat|use the Ferber method on .
ferhoodle|mat|confuse or puzzle.
ferment|mat|react
fermentate|mat|cause to ferment
fermionize|mat|treat a system as if it were composed of fermions
ferret|ana|An often domesticated mammal  rather like a weasel
ferret|ana|tag; aglet
ferret around|mat|search for something by sorting through materials or  by speaking to contacts and following leads.
ferret out|mat|discover something after searching.
ferrotype|ana|An early photographic process in which the image is made on an iron plate having a sensitized surface film.
ferrule|ana|band#Noun|band or cap#Noun|cap  place#Verb|placed around a shaft#Noun it or to prevent splitting
ferruminate|mat|solder or unite
ferry|ana|ship used to transport people
ferry|ana|ferry
fertigate|mat|carry out fertigation on.
fertilitate|mat|make fertile; to fertilize.
fertilitate|ana|fertility
fertilize|mat|make  more fertile by adding nutrient to it.
fertirrigate|mat|fertilize via an irrigation system
ferule|ana|ruler-shaped instrument
fescue|ana|straw
fess|mat|confess; to admit.
fess|mpam|smart
fess up|mat|confess to something; to admit something.
fester|ana|fistula.
festinate|mat|become involuntarily quicker
festoon|ana|An ornament such as a garland or chain which hangs loosely from two tacked spots.
fet|mat|fetch
fet|mat|give birth
fet|ana|fact
fet|ana|what is someone doing?
fet|ana|step
fet|mpam|fat
fetch|mat|retrieve; to bear towards; to go and get.
fetch a compass|mat|make a circuit; to take a circuitous route to a place.
fetch and carry|mat|serve obsequiously.
fetch away|mat|move off
fetch up|mat|arrive somewhere
fete|ana|festival open to the public
fete|mat|smell bad
fête|ana|holiday
fête|ana|holiday
fetishize|mat|make the subject of  obsession.
fetter|ana|chain or similar object used to bind a person or animal – often by its legs ''''.
fettle|ana|state of proper physical condition; kilter or trim.
feu|ana|land.
feu|ana|ugly
feu|ana|fiefdom
feu|ana|fire
feu|ana|fire
feu|mpam|dirty
feu|ana|feud
feu|ana|fire
feud|ana|state of long-standing mutual hostility.
feudalize|mat|make something feudal.
feutre|ana|felt
fever|ana|higher than normal body temperature of a person
fewter|ana|support or holder for a spear
fiance|ana|faith; confidence
fianchetto|ana|The development of a bishop by moving it one square to a long diagonal; specifically
fianchetto|ana|fianchetto
fianchetto|ana|fianchetto
fiat|ana|An arbitrary or authoritative command or order to do something; an effectual decree.
fib|ana|lie
fiberize|mat|break  into fibers
fibreglass|ana|silicas that possess a length at least 1000 times greater than their width.
fibrilize|mat|convert into
fibrillate|mat|make rapid irregular movements.
fibrillize|mat|cause
fibrin|ana|white
fibrose|mat|undergo fibrosis.
